0.0233262584268857,0.0196366129605993,-0.0280963015629434,a,nexus48,nexus4_12,stan2d
-0.0817501319542227,0.0291334610439697,0.152637845272889,a,nexus4,nexus4_1,stand
-0.0817501319542227,0.0315076734260182,0.150560441733379,a,nexus4,nexus4_1,stand
-0.084138235749902,0.0291334610439697,0.156792652351908,a,nexus4,nexus4_1,stand
-0.0865263306023519,0.0338818849189446,0.154715250757323,a,nexus4,nexus4_1,stand
-0.0889144343980311,0.0291334610439697,0.152637845272889,a,nexus4,nexus4_1,stand
-0.0936906352819677,0.0315076734260182,0.154715250757323,a,nexus4,nexus4_1,stand
-0.0984668339300969,0.0291334610439697,0.150560441733379,a,nexus4,nexus4_1,stand
-0.0984668339300969,0.0243850369467144,0.150560441733379,a,nexus4,nexus4_1,stand
-0.0960787346060323,0.0220108249647709,0.152637845272889,a,nexus4,nexus4_1,stand
-0.0984668339300969,0.0172624009119716,0.150560441733379,a,nexus4,nexus4_1,stand
-0.0960787346060323,0.0148881889744842,0.150560441733379,a,nexus4,nexus4_1,stand
-0.0984668339300969,0.00776555293974148,0.152637845272889,a,nexus4,nexus4_1,stand
-0.0960787346060323,-0.00173129414336663,0.154715250757323,a,nexus4,nexus4_1,stand
-0.0984668339300969,-0.00173129414336663,0.158870057836342,a,nexus4,nexus4_1,stand
-0.0936906352819677,-0.0112281423378773,0.160947459430927,a,nexus4,nexus4_1,stand
-0.0960787346060323,-0.0112281423378773,0.160947459430927,a,nexus4,nexus4_1,stand
-0.100854933254161,-0.0207249927551931,0.165102266509946,a,nexus4,nexus4_1,stand
-0.0984668339300969,-0.0159765675465352,0.158870057836342,a,nexus4,nexus4_1,stand
-0.105631134138098,-0.0254734157410459,0.173411880667984,a,nexus4,nexus4_1,stand
-0.10801923569797,-0.0278476272339723,0.175489293932119,a,nexus4,nexus4_1,stand
-0.110407332786227,-0.0278476272339723,0.179644101011138,a,nexus4,nexus4_1,stand
-0.10801923569797,-0.0254734157410459,0.177566687747004,a,nexus4,nexus4_1,stand
-0.10801923569797,-0.0230992042481195,0.181721502605723,a,nexus4,nexus4_1,stand
-0.10801923569797,-0.0207249927551931,0.187953715169176,a,nexus4,nexus4_1,stand
-0.105631134138098,-0.0207249927551931,0.190031118708686,a,nexus4,nexus4_1,stand
-0.10801923569797,-0.0183507790394616,0.187953715169176,a,nexus4,nexus4_1,stand
-0.112795434346099,-0.0159765675465352,0.194185925787705,a,nexus4,nexus4_1,stand
-0.112795434346099,-0.0159765675465352,0.192108522248195,a,nexus4,nexus4_1,stand
-0.112795434346099,-0.0112281423378773,0.198340734811649,a,nexus4,nexus4_1,stand
-0.110407332786227,-0.00647971935202452,0.198340734811649,a,nexus4,nexus4_1,stand
-0.112795434346099,-0.00173129414336663,0.200418136406234,a,nexus4,nexus4_1,stand
-0.10801923569797,0.00301712884248615,0.204572943485253,a,nexus4,nexus4_1,stand
-0.110407332786227,0.00776555293974148,0.204572943485253,a,nexus4,nexus4_1,stand
-0.110407332786227,0.00776555293974148,0.206650356749387,a,nexus4,nexus4_1,stand
-0.110407332786227,-0.00647971935202452,0.208727750564272,a,nexus4,nexus4_1,stand
-0.112795434346099,-0.00647971935202452,0.204572943485253,a,nexus4,nexus4_1,stand
-0.110407332786227,-0.0112281423378773,0.202495541890668,a,nexus4,nexus4_1,stand
-0.112795434346099,-0.00885393084495091,0.202495541890668,a,nexus4,nexus4_1,stand
-0.115183533670164,-0.00410550785909814,0.192108522248195,a,nexus4,nexus4_1,stand
-0.119959732318293,0.00064291734955976,0.194185925787705,a,nexus4,nexus4_1,stand
-0.117571632994228,0.00301712884248615,0.187953715169176,a,nexus4,nexus4_1,stand
-0.119959732318293,0.00539134077997356,0.185876309684742,a,nexus4,nexus4_1,stand
-0.119959732318293,0.0101397648772289,0.187953715169176,a,nexus4,nexus4_1,stand
-0.117571632994228,0.00776555293974148,0.196263329327215,a,nexus4,nexus4_1,stand
-0.117571632994228,0.0101397648772289,0.200418136406234,a,nexus4,nexus4_1,stand
-0.117571632994228,0.00776555293974148,0.204572943485253,a,nexus4,nexus4_1,stand
-0.117571632994228,0.00301712884248615,0.210805163828406,a,nexus4,nexus4_1,stand
-0.119959732318293,-0.00173129414336663,0.214959970907426,a,nexus4,nexus4_1,stand
-0.117571632994228,0.00064291734955976,0.212882557643291,a,nexus4,nexus4_1,stand
-0.122347831642358,-0.00173129414336663,0.212882557643291,a,nexus4,nexus4_1,stand
-0.124735933202229,0.00301712884248615,0.208727750564272,a,nexus4,nexus4_1,stand
-0.124735933202229,0.00539134077997356,0.210805163828406,a,nexus4,nexus4_1,stand
-0.122347831642358,0.00539134077997356,0.202495541890668,a,nexus4,nexus4_1,stand
-0.122347831642358,0.00776555293974148,0.210805163828406,a,nexus4,nexus4_1,stand
-0.117571632994228,0.00776555293974148,0.208727750564272,a,nexus4,nexus4_1,stand
-0.119959732318293,0.00776555293974148,0.204572943485253,a,nexus4,nexus4_1,stand
-0.112795434346099,0.0148881889744842,0.198340734811649,a,nexus4,nexus4_1,stand
-0.112795434346099,0.00776555293974148,0.204572943485253,a,nexus4,nexus4_1,stand
-0.112795434346099,-0.00173129414336663,0.202495541890668,a,nexus4,nexus4_1,stand
-0.110407332786227,-0.00647971935202452,0.196263329327215,a,nexus4,nexus4_1,stand
-0.110407332786227,-0.0112281423378773,0.185876309684742,a,nexus4,nexus4_1,stand
-0.10801923569797,-0.0159765675465352,0.187953715169176,a,nexus4,nexus4_1,stand
-0.110407332786227,-0.0254734157410459,0.185876309684742,a,nexus4,nexus4_1,stand
-0.110407332786227,-0.0349702617127514,0.179644101011138,a,nexus4,nexus4_1,stand
-0.112795434346099,-0.0349702617127514,0.179644101011138,a,nexus4,nexus4_1,stand
-0.110407332786227,-0.0397186869214093,0.169257073588965,a,nexus4,nexus4_1,stand
-0.110407332786227,-0.0397186869214093,0.163024872695061,a,nexus4,nexus4_1,stand
-0.105631134138098,-0.0397186869214093,0.165102266509946,a,nexus4,nexus4_1,stand
-0.100854933254161,-0.0349702617127514,0.167179679774081,a,nexus4,nexus4_1,stand
-0.0984668339300969,-0.0325960524426302,0.167179679774081,a,nexus4,nexus4_1,stand
-0.0913025337220958,-0.0302218387268986,0.169257073588965,a,nexus4,nexus4_1,stand
-0.0889144343980311,-0.0254734157410459,0.160947459430927,a,nexus4,nexus4_1,stand
-0.0817501319542227,-0.0183507790394616,0.169257073588965,a,nexus4,nexus4_1,stand
-0.0793620348659654,-0.0112281423378773,0.165102266509946,a,nexus4,nexus4_1,stand
-0.0745858362178362,-0.0112281423378773,0.160947459430927,a,nexus4,nexus4_1,stand
-0.0745858362178362,-0.00885393084495091,0.160947459430927,a,nexus4,nexus4_1,stand
-0.0698096353338997,-0.00647971935202452,0.165102266509946,a,nexus4,nexus4_1,stand
-0.0698096353338997,-0.00647971935202452,0.152637845272889,a,nexus4,nexus4_1,stand
-0.0626453373617059,-0.00647971935202452,0.152637845272889,a,nexus4,nexus4_1,stand
-0.0626453373617059,-0.00647971935202452,0.14432823111485,a,nexus4,nexus4_1,stand
-0.0626453373617059,-0.00647971935202452,0.14432823111485,a,nexus4,nexus4_1,stand
-0.0602572358018339,-0.00647971935202452,0.138096018551397,a,nexus4,nexus4_1,stand
-0.0602572358018339,-0.0112281423378773,0.129786402448434,a,nexus4,nexus4_1,stand
-0.0626453373617059,-0.0112281423378773,0.136018616956812,a,nexus4,nexus4_1,stand
-0.0578691364777693,-0.0136023560536088,0.125631595369414,a,nexus4,nexus4_1,stand
-0.0602572358018339,-0.0136023560536088,0.129786402448434,a,nexus4,nexus4_1,stand
-0.0554810371537047,-0.00647971935202452,0.127708998908924,a,nexus4,nexus4_1,stand
-0.0578691364777693,-0.00647971935202452,0.125631595369414,a,nexus4,nexus4_1,stand
-0.0530929378296401,-0.00410550785909814,0.12355418988498,a,nexus4,nexus4_1,stand
-0.0483167369457036,-0.00647971935202452,0.119399382805961,a,nexus4,nexus4_1,stand
-0.0435405382975744,-0.00173129414336663,0.117321975376601,a,nexus4,nexus4_1,stand
-0.0435405382975744,0.00301712884248615,0.117321975376601,a,nexus4,nexus4_1,stand
-0.0387643374136379,0.00776555293974148,0.115244573782017,a,nexus4,nexus4_1,stand
-0.0387643374136379,0.00776555293974148,0.117321975376601,a,nexus4,nexus4_1,stand
-0.0339881387655087,0.0148881889744842,0.111089766702997,a,nexus4,nexus4_1,stand
-0.0316000372056368,0.0101397648772289,0.113167168297582,a,nexus4,nexus4_1,stand
-0.0363762380895733,0.0125139770369968,0.102780150600034,a,nexus4,nexus4_1,stand
-0.0339881387655087,0.0125139770369968,0.102780150600034,a,nexus4,nexus4_1,stand
-0.0316000372056368,0.00776555293974148,0.104857554139544,a,nexus4,nexus4_1,stand
-0.0316000372056368,0.0101397648772289,0.102780150600034,a,nexus4,nexus4_1,stand
-0.0339881387655087,0.0101397648772289,0.102780150600034,a,nexus4,nexus4_1,stand
-0.0316000372056368,0.00064291734955976,0.0944705344970709,a,nexus4,nexus4_1,stand
-0.0316000372056368,0.00064291734955976,0.100702747060525,a,nexus4,nexus4_1,stand
-0.0292119378815721,0.00064291734955976,0.0882383258234672,a,nexus4,nexus4_1,stand
-0.0292119378815721,0.00064291734955976,0.0923931329024863,a,nexus4,nexus4_1,stand
-0.0268238385575075,-0.00410550785909814,0.0882383258234672,a,nexus4,nexus4_1,stand
-0.0244357385627007,0.00064291734955976,0.0882383258234672,a,nexus4,nexus4_1,stand
-0.0196595390202486,-0.00173129414336663,0.0923931329024863,a,nexus4,nexus4_1,stand
-0.0172714390254418,-0.00410550785909814,0.0861609183941077,a,nexus4,nexus4_1,stand
-0.0124952394829897,0.00064291734955976,0.0882383258234672,a,nexus4,nexus4_1,stand
-0.00294283995092394,0.00301712884248615,0.0778513022911444,a,nexus4,nexus4_1,stand
-0.000554740179697874,-0.00173129414336663,0.0612320700852179,a,nexus4,nexus4_1,stand
-0.00533093987865652,0.00539134077997356,0.0591546665457083,a,nexus4,nexus4_1,stand
-0.000554740179697874,0.00064291734955976,0.0549998594666892,a,nexus4,nexus4_1,stand
-0.000554740179697874,0.00776555293974148,0.0549998594666892,a,nexus4,nexus4_1,stand
0.00183336003868966,0.00539134077997356,0.0508450504427451,a,nexus4,nexus4_1,stand
0.00660955935756106,0.0101397648772289,0.0342258182368186,a,nexus4,nexus4_1,stand
0.0113857595707554,0.0125139770369968,0.0342258182368186,a,nexus4,nexus4_1,stand
0.0185500586608529,0.0148881889744842,0.0342258182368186,a,nexus4,nexus4_1,stand
0.0233262584268857,0.0172624009119716,0.0259162027173328,a,nexus4,nexus4_1,stand
0.0257143577509503,0.0101397648772289,0.0259162027173328,a,nexus4,nexus4_1,stand
0.0304905586348869,0.0101397648772289,0.0196839905428641,a,nexus4,nexus4_1,stand
0.0400429581669526,0.00776555293974148,0.0092969707058988,a,nexus4,nexus4_1,stand
0.0400429581669526,0.00301712884248615,0.0092969707058988,a,nexus4,nexus4_1,stand
0.0472072561391464,0.00776555293974148,0.00721956638841924,a,nexus4,nexus4_1,stand
0.0495953576990183,0.00301712884248615,-0.00109004971454402,a,nexus4,nexus4_1,stand
0.0543715563471475,0.00539134077997356,-0.00732226130553522,a,nexus4,nexus4_1,stand
0.0567596556712121,0.00539134077997356,-0.0135544728965264,a,nexus4,nexus4_1,stand
0.0591477549952767,0.00539134077997356,-0.0114770693570168,a,nexus4,nexus4_1,stand
0.0615358565551486,0.00301712884248615,-0.0197866854599801,a,nexus4,nexus4_1,stand
0.0639239558792132,-0.00173129414336663,-0.0197866854599801,a,nexus4,nexus4_1,stand
0.0687001589989571,0.00301712884248615,-0.0239414925389992,a,nexus4,nexus4_1,stand
0.0663120552032779,0.00064291734955976,-0.0280963015629434,a,nexus4,nexus4_1,stand
0.0710882560872144,0.00539134077997356,-0.0322511086419625,a,nexus4,nexus4_1,stand
0.0687001589989571,0.00776555293974148,-0.0343285121814721,a,nexus4,nexus4_1,stand
0.0734763576470863,0.00776555293974148,-0.0343285121814721,a,nexus4,nexus4_1,stand
0.0734763576470863,0.0101397648772289,-0.0364059176659066,a,nexus4,nexus4_1,stand
0.0734763576470863,0.0125139770369968,-0.0364059176659066,a,nexus4,nexus4_1,stand
0.0782525562952155,0.0125139770369968,-0.0343285121814721,a,nexus4,nexus4_1,stand
0.0758644547353436,0.0101397648772289,-0.0322511086419625,a,nexus4,nexus4_1,stand
0.0782525562952155,0.0148881889744842,-0.0343285121814721,a,nexus4,nexus4_1,stand
0.0806406556192801,0.0172624009119716,-0.0384833212054162,a,nexus4,nexus4_1,stand
0.0806406556192801,0.0196366129605993,-0.0260188980234338,a,nexus4,nexus4_1,stand
0.0806406556192801,0.0243850369467144,-0.0426381282844353,a,nexus4,nexus4_1,stand
0.0830287549433447,0.0267592491064823,-0.0343285121814721,a,nexus4,nexus4_1,stand
0.0806406556192801,0.0291334610439697,-0.0405607247449257,a,nexus4,nexus4_1,stand
0.0806406556192801,0.0291334610439697,-0.0405607247449257,a,nexus4,nexus4_1,stand
0.0830287549433447,0.0315076734260182,-0.0426381282844353,a,nexus4,nexus4_1,stand
0.0806406556192801,0.0362560970787125,-0.0447155337688699,a,nexus4,nexus4_1,stand
0.0830287549433447,0.0410045216205288,-0.0426381282844353,a,nexus4,nexus4_1,stand
0.0806406556192801,0.0386303090161999,-0.0405607247449257,a,nexus4,nexus4_1,stand
0.0830287549433447,0.0433787331134552,-0.0467929373083794,a,nexus4,nexus4_1,stand
0.0806406556192801,0.0457529446063816,-0.0447155337688699,a,nexus4,nexus4_1,stand
0.0806406556192801,0.0505013698150395,-0.0467929373083794,a,nexus4,nexus4_1,stand
0.0806406556192801,0.048127156099308,-0.0405607247449257,a,nexus4,nexus4_1,stand
0.0782525562952155,0.0528755813079659,-0.0405607247449257,a,nexus4,nexus4_1,stand
0.0758644547353436,0.0528755813079659,-0.0426381282844353,a,nexus4,nexus4_1,stand
0.0734763576470863,0.0528755813079659,-0.0467929373083794,a,nexus4,nexus4_1,stand
0.0758644547353436,0.0505013698150395,-0.048870340847889,a,nexus4,nexus4_1,stand
0.0734763576470863,0.0576240042938187,-0.0509477443873986,a,nexus4,nexus4_1,stand
0.0758644547353436,0.0552497928008923,-0.0571799569508522,a,nexus4,nexus4_1,stand
0.0806406556192801,0.0528755813079659,-0.0571799569508522,a,nexus4,nexus4_1,stand
0.0854168542674093,0.0457529446063816,-0.0571799569508522,a,nexus4,nexus4_1,stand
0.0806406556192801,0.0505013698150395,-0.0551025534113427,a,nexus4,nexus4_1,stand
0.0878049535914739,0.048127156099308,-0.0613347679197213,a,nexus4,nexus4_1,stand
0.0901930551513458,0.0433787331134552,-0.0571799569508522,a,nexus4,nexus4_1,stand
0.0925811522396032,0.0410045216205288,-0.0592573604903618,a,nexus4,nexus4_1,stand
0.0925811522396032,0.0315076734260182,-0.0592573604903618,a,nexus4,nexus4_1,stand
0.0973573508877323,0.0267592491064823,-0.0613347679197213,a,nexus4,nexus4_1,stand
0.0925811522396032,0.0267592491064823,-0.0634121695143059,a,nexus4,nexus4_1,stand
0.0878049535914739,0.0220108249647709,-0.0634121695143059,a,nexus4,nexus4_1,stand
0.0854168542674093,0.0101397648772289,-0.0654895749987405,a,nexus4,nexus4_1,stand
0.0830287549433447,0.00301712884248615,-0.0675669765933251,a,nexus4,nexus4_1,stand
0.0782525562952155,0.00064291734955976,-0.0654895749987405,a,nexus4,nexus4_1,stand
0.0734763576470863,-0.00173129414336663,-0.0696443820777596,a,nexus4,nexus4_1,stand
0.0758644547353436,-0.00173129414336663,-0.0696443820777596,a,nexus4,nexus4_1,stand
0.0734763576470863,-0.00410550785909814,-0.0654895749987405,a,nexus4,nexus4_1,stand
0.0734763576470863,-0.00885393084495091,-0.0634121695143059,a,nexus4,nexus4_1,stand
0.0710882560872144,-0.00647971935202452,-0.0634121695143059,a,nexus4,nexus4_1,stand
0.0710882560872144,-0.00173129414336663,-0.0571799569508522,a,nexus4,nexus4_1,stand
0.0710882560872144,-0.00173129414336663,-0.0592573604903618,a,nexus4,nexus4_1,stand
0.0687001589989571,0.00301712884248615,-0.0551025534113427,a,nexus4,nexus4_1,stand
0.0639239558792132,0.00301712884248615,-0.0447155337688699,a,nexus4,nexus4_1,stand
0.0687001589989571,0.00301712884248615,-0.048870340847889,a,nexus4,nexus4_1,stand
0.0639239558792132,0.00539134077997356,-0.0405607247449257,a,nexus4,nexus4_1,stand
0.0567596556712121,0.0101397648772289,-0.0384833212054162,a,nexus4,nexus4_1,stand
0.0543715563471475,0.0101397648772289,-0.0364059176659066,a,nexus4,nexus4_1,stand
0.0495953576990183,0.00539134077997356,-0.0322511086419625,a,nexus4,nexus4_1,stand
0.0472072561391464,0.00776555293974148,-0.0239414925389992,a,nexus4,nexus4_1,stand
0.0472072561391464,0.00776555293974148,-0.0218640909444146,a,nexus4,nexus4_1,stand
0.0400429581669526,0.00064291734955976,-0.0218640909444146,a,nexus4,nexus4_1,stand
0.0376548566070807,-0.00647971935202452,-0.015631876436036,a,nexus4,nexus4_1,stand
0.0281024593108222,-0.00885393084495091,-0.00732226130553522,a,nexus4,nexus4_1,stand
0.0328786579589515,-0.00647971935202452,-0.015631876436036,a,nexus4,nexus4_1,stand
0.0257143577509503,-0.0183507790394616,-0.015631876436036,a,nexus4,nexus4_1,stand
0.0281024593108222,-0.0207249927551931,-0.00939966581750728,a,nexus4,nexus4_1,stand
0.0281024593108222,-0.0302218387268986,-0.0114770693570168,a,nexus4,nexus4_1,stand
0.0257143577509503,-0.0302218387268986,-0.00939966581750728,a,nexus4,nexus4_1,stand
0.0233262584268857,-0.0373444754284829,-0.00732226130553522,a,nexus4,nexus4_1,stand
0.0161619582188846,-0.0373444754284829,-0.00524485679356316,a,nexus4,nexus4_1,stand
0.00660955935756106,-0.0515897466088464,-0.00316745325405359,a,nexus4,nexus4_1,stand
0.01377385889482,-0.0397186869214093,-0.00524485679356316,a,nexus4,nexus4_1,stand
0.00660955935756106,-0.0515897466088464,-0.00316745325405359,a,nexus4,nexus4_1,stand
-0.000554740179697874,-0.0539639603245779,0.000987353824965553,a,nexus4,nexus4_1,stand
-0.000554740179697874,-0.0563381718175043,-0.00109004971454402,a,nexus4,nexus4_1,stand
-0.00294283995092394,-0.0539639603245779,0.000987353824965553,a,nexus4,nexus4_1,stand
-0.00294283995092394,-0.0539639603245779,-0.00316745325405359,a,nexus4,nexus4_1,stand
-0.00294283995092394,-0.0468413236229936,0.00721956638841924,a,nexus4,nexus4_1,stand
-0.00771903971695681,-0.0468413236229936,0.0030647587259226,a,nexus4,nexus4_1,stand
-0.00533093987865652,-0.0444671121300672,0.0092969707058988,a,nexus4,nexus4_1,stand
-0.00771903971695681,-0.0420928984143357,0.0134517785628879,a,nexus4,nexus4_1,stand
-0.0124952394829897,-0.0420928984143357,0.0134517785628879,a,nexus4,nexus4_1,stand
-0.0172714390254418,-0.0349702617127514,0.015529182685875,a,nexus4,nexus4_1,stand
-0.0172714390254418,-0.0444671121300672,0.015529182685875,a,nexus4,nexus4_1,stand
-0.0196595390202486,-0.0278476272339723,0.0176065866338188,a,nexus4,nexus4_1,stand
-0.0220476387914747,-0.0254734157410459,0.0134517785628879,a,nexus4,nexus4_1,stand
-0.0244357385627007,-0.0183507790394616,0.0196839905428641,a,nexus4,nexus4_1,stand
-0.0292119378815721,-0.0136023560536088,0.0238387985943458,a,nexus4,nexus4_1,stand
-0.0339881387655087,-0.0159765675465352,0.0259162027173328,a,nexus4,nexus4_1,stand
-0.0339881387655087,-0.0136023560536088,0.032148414697309,a,nexus4,nexus4_1,stand
-0.0316000372056368,-0.0136023560536088,0.0363032217763282,a,nexus4,nexus4_1,stand
-0.0316000372056368,-0.0207249927551931,0.0383806272607627,a,nexus4,nexus4_1,stand
-0.0292119378815721,-0.0254734157410459,0.0466902433637259,a,nexus4,nexus4_1,stand
-0.0316000372056368,-0.0183507790394616,0.0446128378792914,a,nexus4,nexus4_1,stand
-0.0268238385575075,-0.0207249927551931,0.0446128378792914,a,nexus4,nexus4_1,stand
-0.0339881387655087,-0.0254734157410459,0.0466902433637259,a,nexus4,nexus4_1,stand
-0.0339881387655087,-0.0230992042481195,0.0446128378792914,a,nexus4,nexus4_1,stand
-0.0363762380895733,-0.0207249927551931,0.0383806272607627,a,nexus4,nexus4_1,stand
-0.0316000372056368,-0.0183507790394616,0.0404580308002723,a,nexus4,nexus4_1,stand
-0.0363762380895733,-0.0159765675465352,0.0466902433637259,a,nexus4,nexus4_1,stand
-0.0339881387655087,-0.0136023560536088,0.0404580308002723,a,nexus4,nexus4_1,stand
-0.0339881387655087,-0.0136023560536088,0.0446128378792914,a,nexus4,nexus4_1,stand
-0.0316000372056368,-0.0112281423378773,0.0404580308002723,a,nexus4,nexus4_1,stand
-0.0363762380895733,-0.0136023560536088,0.0425354343397818,a,nexus4,nexus4_1,stand
-0.0316000372056368,-0.00885393084495091,0.0425354343397818,a,nexus4,nexus4_1,stand
-0.0292119378815721,-0.0112281423378773,0.0363032217763282,a,nexus4,nexus4_1,stand
-0.0316000372056368,-0.00885393084495091,0.0404580308002723,a,nexus4,nexus4_1,stand
-0.0292119378815721,-0.00885393084495091,0.0425354343397818,a,nexus4,nexus4_1,stand
-0.0316000372056368,-0.00885393084495091,0.0300710105743219,a,nexus4,nexus4_1,stand
-0.0339881387655087,-0.0112281423378773,0.0342258182368186,a,nexus4,nexus4_1,stand
-0.0316000372056368,-0.0136023560536088,0.0300710105743219,a,nexus4,nexus4_1,stand
-0.0316000372056368,-0.0112281423378773,0.0300710105743219,a,nexus4,nexus4_1,stand
-0.0339881387655087,-0.00647971935202452,0.0238387985943458,a,nexus4,nexus4_1,stand
-0.0339881387655087,-0.00647971935202452,0.0217613946658512,a,nexus4,nexus4_1,stand
-0.0339881387655087,0.00064291734955976,0.0217613946658512,a,nexus4,nexus4_1,stand
-0.0363762380895733,0.00064291734955976,0.0259162027173328,a,nexus4,nexus4_1,stand
-0.0316000372056368,0.00064291734955976,0.0217613946658512,a,nexus4,nexus4_1,stand
-0.0387643374136379,0.00539134077997356,0.0259162027173328,a,nexus4,nexus4_1,stand
